text,label_india_relevance,label_sector,label_attack_type
"In 2020 in Russia, a Man-in-the-Middle attack targeted Telecommunications by Unknown via Weak Passwords causing $64.39M loss affecting 803579 users (resolved in 1 hours)",0,Telecom,Exploit
"In 2021 in France, a Phishing attack targeted Retail by Insider via Unpatched Software causing $13.47M loss affecting 537683 users (resolved in 41 hours)",0,Other,Phishing
"In 2020 in France, a DDoS attack targeted Retail by Nation-state via Social Engineering causing $40.72M loss affecting 743271 users (resolved in 10 hours)",0,Other,Other
"In 2018 in Australia, a Malware attack targeted Telecommunications by Unknown via Zero-day causing $36.01M loss affecting 215231 users (resolved in 49 hours)",0,Telecom,Malware
"In 2022 in UK, a Phishing attack targeted Banking by Nation-state via Social Engineering causing $57.89M loss affecting 135941 users (resolved in 7 hours)",0,BFSI,Phishing
"In 2017 in USA, a Phishing attack targeted IT by Hacker Group via Zero-day causing $7.95M loss affecting 362478 users (resolved in 67 hours)",0,Other,Phishing
"In 2022 in Russia, a DDoS attack targeted Education by Nation-state via Unpatched Software causing $13.89M loss affecting 537149 users (resolved in 54 hours)",0,Other,Other
"In 2016 in China, a SQL Injection attack targeted Retail by Insider via Zero-day causing $96.28M loss affecting 162061 users (resolved in 32 hours)",0,Other,Other
"In 2016 in China, a Ransomware attack targeted Banking by Hacker Group via Weak Passwords causing $94.63M loss affecting 455702 users (resolved in 5 hours)",0,BFSI,Ransomware
"In 2021 in UK, a Ransomware attack targeted Telecommunications by Nation-state via Social Engineering causing $13.26M loss affecting 448367 users (resolved in 7 hours)",0,Telecom,Ransomware
"In 2019 in France, a Malware attack targeted Retail by Nation-state via Unpatched Software causing $21.92M loss affecting 603904 users (resolved in 38 hours)",0,Other,Malware
"In 2016 in France, a Malware attack targeted IT by Hacker Group via Social Engineering causing $81.81M loss affecting 331741 users (resolved in 29 hours)",0,Other,Malware
"In 2023 in Japan, a Ransomware attack targeted Education by Hacker Group via Social Engineering causing $58.79M loss affecting 983506 users (resolved in 35 hours)",0,Other,Ransomware
"In 2015 in China, a Phishing attack targeted Retail by Insider via Social Engineering causing $14.72M loss affecting 914743 users (resolved in 69 hours)",0,Other,Phishing
"In 2022 in Germany, a Malware attack targeted Banking by Insider via Social Engineering causing $59.7M loss affecting 258587 users (resolved in 7 hours)",0,BFSI,Malware
"In 2020 in Brazil, a Man-in-the-Middle attack targeted Retail by Insider via Zero-day causing $16.26M loss affecting 527964 users (resolved in 28 hours)",0,Other,Exploit
"In 2015 in Brazil, a Phishing attack targeted Banking by Unknown via Zero-day causing $29.61M loss affecting 593384 users (resolved in 65 hours)",0,BFSI,Phishing
"In 2023 in UK, a Malware attack targeted IT by Insider via Unpatched Software causing $82.38M loss affecting 386972 users (resolved in 56 hours)",0,Other,Malware
"In 2017 in China, a DDoS attack targeted Healthcare by Insider via Unpatched Software causing $96.49M loss affecting 644339 users (resolved in 71 hours)",0,Other,Other
"In 2024 in Brazil, a DDoS attack targeted Healthcare by Insider via Weak Passwords causing $76.39M loss affecting 782425 users (resolved in 13 hours)",0,Other,Other
"In 2024 in Russia, a SQL Injection attack targeted Banking by Nation-state via Weak Passwords causing $79.98M loss affecting 84185 users (resolved in 2 hours)",0,BFSI,Other
"In 2022 in UK, a Malware attack targeted Healthcare by Insider via Weak Passwords causing $91.65M loss affecting 337120 users (resolved in 59 hours)",0,Other,Malware
"In 2020 in UK, a Phishing attack targeted Banking by Hacker Group via Social Engineering causing $3.84M loss affecting 241282 users (resolved in 55 hours)",0,BFSI,Phishing
"In 2023 in China, a DDoS attack targeted Healthcare by Unknown via Unpatched Software causing $97.15M loss affecting 734819 users (resolved in 50 hours)",0,Other,Other
"In 2024 in Australia, a DDoS attack targeted Healthcare by Hacker Group via Weak Passwords causing $77.04M loss affecting 8517 users (resolved in 4 hours)",0,Other,Other
"In 2018 in UK, a Man-in-the-Middle attack targeted Government by Nation-state via Social Engineering causing $91.52M loss affecting 865257 users (resolved in 19 hours)",0,Govt,Exploit
"In 2023 in Germany, a SQL Injection attack targeted Education by Insider via Weak Passwords causing $37.4M loss affecting 662428 users (resolved in 4 hours)",0,Other,Other
"In 2020 in China, a Malware attack targeted Healthcare by Insider via Unpatched Software causing $11.89M loss affecting 646567 users (resolved in 15 hours)",0,Other,Malware
"In 2019 in USA, a DDoS attack targeted Telecommunications by Unknown via Unpatched Software causing $43.29M loss affecting 266748 users (resolved in 30 hours)",0,Telecom,Other
"In 2022 in USA, a Ransomware attack targeted Retail by Hacker Group via Social Engineering causing $92.88M loss affecting 771367 users (resolved in 5 hours)",0,Other,Ransomware
"In 2020 in USA, a DDoS attack targeted Banking by Unknown via Social Engineering causing $99.81M loss affecting 948174 users (resolved in 4 hours)",0,BFSI,Other
"In 2017 in Brazil, a DDoS attack targeted Healthcare by Unknown via Social Engineering causing $62.74M loss affecting 460264 users (resolved in 9 hours)",0,Other,Other
"In 2017 in USA, a DDoS attack targeted Government by Unknown via Unpatched Software causing $96.89M loss affecting 794147 users (resolved in 4 hours)",0,Govt,Other
"In 2015 in France, a SQL Injection attack targeted IT by Unknown via Weak Passwords causing $43.86M loss affecting 72222 users (resolved in 64 hours)",0,Other,Other
"In 2020 in France, a DDoS attack targeted Telecommunications by Nation-state via Weak Passwords causing $66.27M loss affecting 995231 users (resolved in 53 hours)",0,Telecom,Other
"In 2021 in Japan, a Malware attack targeted Retail by Nation-state via Social Engineering causing $90.8M loss affecting 841766 users (resolved in 16 hours)",0,Other,Malware
"In 2015 in Russia, a Man-in-the-Middle attack targeted IT by Unknown via Weak Passwords causing $95.04M loss affecting 566542 users (resolved in 58 hours)",0,Other,Exploit
"In 2022 in UK, a Malware attack targeted Healthcare by Hacker Group via Weak Passwords causing $12.67M loss affecting 781284 users (resolved in 11 hours)",0,Other,Malware
"In 2021 in UK, a Phishing attack targeted IT by Nation-state via Weak Passwords causing $89.59M loss affecting 361270 users (resolved in 31 hours)",0,Other,Phishing
"In 2022 in India, a Malware attack targeted Telecommunications by Hacker Group via Zero-day causing $97.03M loss affecting 404834 users (resolved in 62 hours)",1,Telecom,Malware
"In 2023 in China, a DDoS attack targeted Government by Unknown via Unpatched Software causing $53.46M loss affecting 374484 users (resolved in 46 hours)",0,Govt,Other
"In 2020 in Australia, a SQL Injection attack targeted IT by Unknown via Weak Passwords causing $21.02M loss affecting 681476 users (resolved in 6 hours)",0,Other,Other
"In 2019 in India, a SQL Injection attack targeted Retail by Hacker Group via Unpatched Software causing $15.39M loss affecting 514826 users (resolved in 72 hours)",1,Other,Other
"In 2022 in Japan, a Malware attack targeted Education by Nation-state via Social Engineering causing $97.32M loss affecting 742866 users (resolved in 61 hours)",0,Other,Malware
"In 2016 in UK, a Ransomware attack targeted Healthcare by Hacker Group via Social Engineering causing $61.66M loss affecting 639896 users (resolved in 63 hours)",0,Other,Ransomware
"In 2022 in Australia, a SQL Injection attack targeted IT by Hacker Group via Unpatched Software causing $15.29M loss affecting 42346 users (resolved in 33 hours)",0,Other,Other
"In 2019 in Japan, a Malware attack targeted Telecommunications by Unknown via Social Engineering causing $5.88M loss affecting 235399 users (resolved in 21 hours)",0,Telecom,Malware
"In 2015 in USA, a Man-in-the-Middle attack targeted Retail by Nation-state via Weak Passwords causing $24.93M loss affecting 448426 users (resolved in 36 hours)",0,Other,Exploit
"In 2020 in France, a Ransomware attack targeted Retail by Nation-state via Social Engineering causing $97.37M loss affecting 467137 users (resolved in 14 hours)",0,Other,Ransomware
"In 2017 in Japan, a SQL Injection attack targeted Education by Hacker Group via Social Engineering causing $11.49M loss affecting 364107 users (resolved in 28 hours)",0,Other,Other
"In 2022 in India, a Man-in-the-Middle attack targeted Government by Hacker Group via Social Engineering causing $4.05M loss affecting 357898 users (resolved in 27 hours)",1,Govt,Exploit
"In 2016 in China, a DDoS attack targeted Banking by Insider via Social Engineering causing $76.9M loss affecting 605118 users (resolved in 30 hours)",0,BFSI,Other
"In 2022 in Russia, a Man-in-the-Middle attack targeted Education by Nation-state via Unpatched Software causing $96.44M loss affecting 106169 users (resolved in 28 hours)",0,Other,Exploit
"In 2016 in France, a Ransomware attack targeted Healthcare by Insider via Unpatched Software causing $34.29M loss affecting 157547 users (resolved in 29 hours)",0,Other,Ransomware
"In 2022 in Brazil, a SQL Injection attack targeted Healthcare by Insider via Social Engineering causing $56.63M loss affecting 242677 users (resolved in 21 hours)",0,Other,Other
"In 2016 in China, a SQL Injection attack targeted Banking by Insider via Zero-day causing $63.67M loss affecting 385872 users (resolved in 50 hours)",0,BFSI,Other
"In 2018 in Germany, a DDoS attack targeted Retail by Insider via Weak Passwords causing $80.85M loss affecting 148209 users (resolved in 54 hours)",0,Other,Other
"In 2022 in Japan, a DDoS attack targeted Healthcare by Nation-state via Weak Passwords causing $9.5M loss affecting 387457 users (resolved in 61 hours)",0,Other,Other
"In 2023 in Russia, a Malware attack targeted IT by Nation-state via Social Engineering causing $47.22M loss affecting 404004 users (resolved in 58 hours)",0,Other,Malware
"In 2018 in UK, a Ransomware attack targeted Retail by Nation-state via Weak Passwords causing $28.98M loss affecting 981029 users (resolved in 42 hours)",0,Other,Ransomware
"In 2017 in France, a Malware attack targeted Telecommunications by Unknown via Zero-day causing $96.63M loss affecting 389525 users (resolved in 32 hours)",0,Telecom,Malware
"In 2019 in India, a SQL Injection attack targeted IT by Nation-state via Weak Passwords causing $43.97M loss affecting 764974 users (resolved in 18 hours)",1,Other,Other
"In 2017 in India, a Man-in-the-Middle attack targeted Healthcare by Nation-state via Weak Passwords causing $91.4M loss affecting 621971 users (resolved in 49 hours)",1,Other,Exploit
"In 2024 in Brazil, a SQL Injection attack targeted IT by Insider via Zero-day causing $53.71M loss affecting 680584 users (resolved in 5 hours)",0,Other,Other
"In 2018 in China, a SQL Injection attack targeted Education by Nation-state via Social Engineering causing $15.36M loss affecting 907858 users (resolved in 47 hours)",0,Other,Other
"In 2021 in Russia, a SQL Injection attack targeted Banking by Hacker Group via Unpatched Software causing $80.68M loss affecting 983047 users (resolved in 19 hours)",0,BFSI,Other
"In 2015 in France, a Malware attack targeted Government by Hacker Group via Social Engineering causing $17.3M loss affecting 610049 users (resolved in 37 hours)",0,Govt,Malware
"In 2021 in India, a SQL Injection attack targeted IT by Unknown via Zero-day causing $52.16M loss affecting 100105 users (resolved in 56 hours)",1,Other,Other
"In 2023 in USA, a SQL Injection attack targeted Government by Hacker Group via Zero-day causing $89.46M loss affecting 59398 users (resolved in 8 hours)",0,Govt,Other
"In 2023 in USA, a Malware attack targeted Banking by Hacker Group via Zero-day causing $35.91M loss affecting 91974 users (resolved in 41 hours)",0,BFSI,Malware
"In 2019 in Brazil, a Ransomware attack targeted Healthcare by Insider via Unpatched Software causing $9.32M loss affecting 785564 users (resolved in 70 hours)",0,Other,Ransomware
"In 2023 in China, a Phishing attack targeted Banking by Nation-state via Unpatched Software causing $15.21M loss affecting 597516 users (resolved in 15 hours)",0,BFSI,Phishing
"In 2019 in UK, a Ransomware attack targeted IT by Hacker Group via Zero-day causing $17.98M loss affecting 799372 users (resolved in 14 hours)",0,Other,Ransomware
"In 2018 in France, a SQL Injection attack targeted Banking by Unknown via Weak Passwords causing $32.84M loss affecting 77096 users (resolved in 29 hours)",0,BFSI,Other
"In 2023 in Brazil, a Man-in-the-Middle attack targeted Retail by Nation-state via Social Engineering causing $59.18M loss affecting 610786 users (resolved in 31 hours)",0,Other,Exploit
"In 2021 in Japan, a SQL Injection attack targeted Telecommunications by Insider via Weak Passwords causing $28.33M loss affecting 667271 users (resolved in 22 hours)",0,Telecom,Other
